time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.499999999999992,-5.334388861123995,11.988570134584947,27.528169963326732,0.33837631326470774,0.364177120795663,0.0,-4.696669237643278,7.39705624300061,4.105064982689518,0.01517671429138608,0.27460212775778436,0.0,441.4363986588104,443.5163507169231,441.829820746749,442.0177675082987
4.559999999999991,-5.623005718331078,12.436888954275041,27.773467184785947,0.3397336465560121,0.3808496247126829,0.0,-4.9250199106186985,7.546204689549559,4.0702163125699755,0.03442465292473396,0.2837145111125682,0.0,467.340015564518,468.12369646204314,465.83874335533375,467.34187619218955
4.6199999999999894,-5.925083524692103,12.893633940505342,28.015313193879877,0.34208306787753884,0.3981333048092477,0.0,-5.145366551040291,7.678079782349905,3.9902074592240115,0.0472490748840793,0.295565133800924,0.0,454.8485438751014,455.878651587343,453.1956442484422,454.22630358144403
4.679999999999988,-6.241025624294238,13.358511034750961,28.253049171470476,0.3449444029238258,0.41582722700360186,0.0,-5.387143970507706,7.817218264318157,3.932880084112322,0.04855412407790038,0.2935349254511229,0.0,465.61902889188644,465.5442395812669,465.00303607950855,465.1065533686319
4.739999999999987,-6.572041423628721,13.831876060545243,28.487782803178174,0.3478729782645198,0.4337678498683655,0.0,-5.647769815792664,7.96093040237874,3.889896061469965,0.04931551703399166,0.3081550436448209,0.0,473.40480780832587,474.61325203335986,473.502097610829,473.5619929399998
4.799999999999986,-6.91742559497079,14.312638969667246,28.716610318823356,0.35055187593364323,0.45246374526468003,0.0,-5.866161726081699,8.064033265619228,3.736811652982421,0.033135452610798526,0.31770720406543984,0.0,437.44324274651103,438.3387229812568,438.64294493801833,437.2978782160002
4.859999999999984,-7.277258621633156,14.800269115847243,28.93821167101994,0.35280835707854497,0.4712151864824792,0.0,-6.129339061012241,8.1895570841855,3.64838382039401,0.04531505479315686,0.2993963578091203,0.0,464.7020629100773,463.35885060555006,463.7881340357429,464.74466408831967
4.919999999999983,-7.65060056639854,15.293606360627773,29.149653438706547,0.3556177183991327,0.4892917827766645,0.0,-6.316527520372023,8.254734062010487,3.399478494895077,0.0496783469076304,0.3047857110007605,0.0,405.15799314785335,405.7443633568129,405.80351665327123,406.1966861366554
4.979999999999982,-8.03543673522106,15.790816898600278,29.34617323146658,0.3586922453027217,0.5077537221570765,0.0,-6.51246158687849,8.31863159960254,3.150860773383834,0.05419829098693278,0.31295493772024047,0.0,407.24657543724976,408.08266906768233,405.23989677846686,405.64810286907874
5.0399999999999805,-8.432534702822888,16.291970904952084,29.528171587113295,0.3626092401299701,0.5267701130822386,0.0,-6.725208933416051,8.386125199957583,2.915163524086539,0.08131633107867657,0.32389273703832383,0.0,411.9794881245675,413.05672243766287,412.4636271027145,414.8558744480079
